subword	prod	cum_freq	idiosyncrasy_index
inn	18	42	2.3333333333333335
cha	15	42	2.8
li	29	41	1.4137931034482758
gairt</w>	5	41	8.2
eile</w>	3	41	13.666666666666666
dhaibh</w>	1	41	41.0
da</w>	10	41	4.1
chuir</w>	1	41	41.0
tigh	4	40	10.0
thu</w>	1	40	40.0
thea	16	40	2.5
sich</w>	7	40	5.714285714285714
sgrio	10	40	4.0
mi	13	40	3.076923076923077
dheisciopuil</w>	1	40	40.0
dea	23	40	1.7391304347826086
