subword	prod	cum_freq	idiosyncrasy_index
menn</w>	175	2439	13.937142857142858
ast</w>	334	2435	7.290419161676646
þjó	147	2428	16.517006802721088
ri	357	2420	6.778711484593837
konung	161	2402	14.919254658385093
ul	201	2359	11.7363184079602
hen	45	2353	52.28888888888889
ví	280	2345	8.375
hel	204	2314	11.343137254901961
ínum</w>	4	2284	571.0
yn	413	2258	5.467312348668281
læ	432	2252	5.212962962962963
ög	223	2249	10.085201793721973
skal</w>	4	2240	560.0
mér</w>	1	2238	2238.0
hefir</w>	2	2238	1119.0
höf	170	2224	13.08235294117647
hr	501	2219	4.429141716566866
upp</w>	2	2195	1097.5
ak	405	2178	5.377777777777778
yfir</w>	1	2172	2172.0
far	110	2144	19.490909090909092
hver	71	2132	30.028169014084508
öl	326	2129	6.530674846625767
el</w>	125	2119	16.952
num</w>	401	2114	5.271820448877805
eins</w>	13	2114	162.6153846153846
ag	419	2092	4.992840095465394
und	320	2096	6.55
þess	18	2088	116.0
ug	468	2086	4.457264957264957
he	194	2084	10.742268041237113
eftir</w>	2	2062	1031.0
tí	328	2051	6.253048780487805
