subword	prod	cum_freq	idiosyncrasy_index
phu	38	581	15.289473684210526
ze	49	577	11.775510204081632
per	69	564	8.173913043478262
ga	70	557	7.957142857142857
ug	50	545	10.9
elas</w>	57	537	9.421052631578947
ts	59	536	9.084745762711865
kristo</w>	1	535	535.0
kerdi	41	535	13.048780487804878
vorb	8	526	65.75
ashun	31	522	16.838709677419356
xa	105	521	4.961904761904762
dra	34	493	14.5
ba	82	492	6.0
dar	46	485	10.543478260869565
ant	6	484	80.66666666666667
ako	28	484	17.285714285714285
din	62	483	7.790322580645161
kodola</w>	2	482	241.0
