subword	prod	cum_freq	idiosyncrasy_index
gre	26	549	21.115384615384617
go	47	5568	118.46808510638297
ers</w>	162	2152	13.283950617283951
ement</w>	12	117	9.75
dness</w>	17	237	13.941176470588236
dly</w>	17	150	8.823529411764707
ding</w>	45	1243	27.622222222222224
cur	18	301	16.72222222222222
ch</w>	66	1661	25.166666666666668
cer	25	544	21.76
ca	76	3425	45.06578947368421
bo	63	1193	18.936507936507937
bi	72	617	8.569444444444445
anc	27	399	14.777777777777779
age</w>	21	311	14.80952380952381
ved</w>	34	662	19.470588235294116
up	32	3000	93.75
thank	9	114	12.666666666666666
