subword	prod	cum_freq	idiosyncrasy_index
mo	105	1965	18.714285714285715
wij	168	1941	11.553571428571429
sta	110	1923	17.48181818181818
had</w>	11	1915	174.0909090909091
ke</w>	179	1893	10.575418994413408
deze</w>	2	1887	943.5
over	283	1882	6.65017667844523
ff	150	1874	12.493333333333334
ons</w>	19	1871	98.47368421052632
volk</w>	5	1870	374.0
heid</w>	191	1865	9.764397905759163
zo</w>	5	1855	371.0
