subword	prod	cum_freq	idiosyncrasy_index
al</w>	125	7384	59.072
án</w>	598	4564	7.632107023411371
tra	242	1143	4.723140495867769
tu	251	3327	13.254980079681275
ta</w>	309	3402	11.009708737864077
san	97	918	9.463917525773196
reg	166	1292	7.783132530120482
perdon	28	151	5.392857142857143
pos	131	778	5.938931297709924
osa</w>	64	618	9.65625
mal	108	1067	9.87962962962963
io</w>	68	1313	19.308823529411764
imp	109	703	6.4495412844036695
glori	45	515	11.444444444444445
enti	31	207	6.67741935483871
endi	170	1361	8.005882352941176
da</w>	237	3541	14.940928270042194
bu	165	1639	9.933333333333334
ará</w>	448	2753	6.145089285714286
ados</w>	415	2062	4.968674698795181
ño</w>	27	955	35.370370370370374
ue	71	3001	42.267605633802816
tem	94	752	8.0
sión</w>	42	464	11.047619047619047
sti	159	1109	6.9748427672955975
res</w>	165	3282	19.89090909090909
par	391	9031	23.097186700767264
ort	146	788	5.397260273972603
ol	523	3554	6.795411089866157
me</w>	195	3542	18.164102564102564
ll	345	3658	10.602898550724637
inm	25	215	8.6
ento</w>	104	1217	11.701923076923077
eli	117	705	6.0256410256410255
ex	360	1515	4.208333333333333
er</w>	191	4336	22.701570680628272
arse</w>	94	232	2.4680851063829787
arre	53	191	3.6037735849056602
aron</w>	438	2924	6.675799086757991
ante</w>	70	2632	37.6
ada</w>	369	3332	9.029810298102982
verg	35	225	6.428571428571429
val	68	525	7.720588235294118
trai	10	70	7.0
traici	0	0	0
traicion	13	32	2.4615384615384617
te</w>	338	6924	20.485207100591715
suf	8	22	2.75
sant	8	741	92.625
sal	173	3026	17.491329479768787
reci	126	710	5.634920634920635
que	158	2244	14.20253164556962
pec	48	1120	23.333333333333332
po	152	1876	12.342105263157896
paci	31	119	3.838709677419355
osos</w>	55	208	3.7818181818181817
osamente</w>	16	26	1.625
og	75	405	5.4
ni	150	1339	8.926666666666666
muer	15	902	60.13333333333333
ma	178	1309	7.353932584269663
jo</w>	37	5365	145.0
is</w>	880	4064	4.618181818181818
id	135	506	3.748148148148148
go</w>	60	2093	34.88333333333333
fic	168	825	4.910714285714286
ero</w>	88	1208	13.727272727272727
eri	84	721	8.583333333333334
encia</w>	67	874	13.044776119402986
edad</w>	20	437	21.85
de	352	8907	25.303977272727273
co</w>	91	1054	11.582417582417582
bre</w>	38	5643	148.5
bles</w>	50	191	3.82
baj	55	729	13.254545454545454
arlo</w>	73	130	1.7808219178082192
ancia</w>	18	198	11.0
ale	54	504	9.333333333333334
avi	37	124	3.3513513513513513
viv	24	409	17.041666666666668
ven	120	1150	9.583333333333334
ta	345	3675	10.652173913043478
sufri	13	43	3.3076923076923075
so</w>	55	1147	20.854545454545455
sen	35	226	6.457142857142857
res	184	1769	9.61413043478261
ru	189	1080	5.714285714285714
pri	89	819	9.202247191011235
oc	232	2442	10.525862068965518
ob	242	1381	5.706611570247934
mat	55	523	9.50909090909091
mar	100	727	7.27
maravi	0	0	0
maravill	20	113	5.65
man	165	4928	29.866666666666667
lu	129	2426	18.8062015503876
llor	29	158	5.448275862068965
la	244	1687	6.913934426229508
just	16	384	24.0
jac	14	32	2.2857142857142856
inc	107	302	2.822429906542056
ign	32	113	3.53125
gu	436	4435	10.172018348623853
fuer	21	1658	78.95238095238095
for	126	936	7.428571428571429
entes</w>	69	658	9.53623188405797
