subword	prod	cum_freq	idiosyncrasy_index
isra	21	2608	124.19047619047619
man</w>	41	2603	63.48780487804878
över</w>	10	2566	256.6
ba	283	2562	9.053003533568905
till	242	2560	10.578512396694215
or</w>	253	2555	10.098814229249012
mot</w>	22	2464	112.0
sku	94	2432	25.872340425531913
upp	420	2423	5.769047619047619
någ	10	2417	241.7
sj	91	2364	25.978021978021978
land</w>	12	2367	197.25
se	387	2355	6.0852713178294575
ten</w>	301	2352	7.813953488372093
ller</w>	28	2313	82.60714285714286
sa</w>	129	2297	17.8062015503876
gt</w>	301	2284	7.588039867109635
mi	169	2262	13.384615384615385
ka	383	2261	5.903394255874674
el</w>	150	2258	15.053333333333333
dö	165	2238	13.563636363636364
änn	151	2228	14.754966887417218
of	243	2210	9.094650205761317
skola</w>	2	2205	1102.5
ut</w>	20	2183	109.15
om	332	2173	6.545180722891566
