subword	prod	cum_freq	idiosyncrasy_index
ten	389	2290	5.886889460154242
era</w>	60	2286	38.1
ate</w>	481	2271	4.721413721413722
gior	35	2266	64.74285714285715
zz	316	2262	7.158227848101266
ete</w>	306	2261	7.388888888888889
disse</w>	10	2260	226.0
por	313	2247	7.178913738019169
fat	80	2239	27.9875
ino</w>	219	2220	10.136986301369863
oc	284	2208	7.774647887323944
tutti</w>	2	2208	1104.0
tor	212	2182	10.29245283018868
anti</w>	92	2178	23.67391304347826
sa	179	2170	12.12290502793296
men	275	2131	7.749090909090909
sua</w>	4	2128	532.0
mio</w>	2	2121	1060.5
voi</w>	3	2096	698.6666666666666
popo	18	2051	113.94444444444444
eva</w>	105	2041	19.438095238095237
lui</w>	3	2033	677.6666666666666
figli</w>	11	2002	182.0
sac	94	1985	21.117021276595743
arono</w>	407	1985	4.877149877149877
ris	156	1983	12.711538461538462
tuo</w>	2	1974	987.0
