subword	prod	cum_freq	idiosyncrasy_index
когато</w>	2	2231	1115.5
тога	4	22	5.5
тогава</w>	3	2194	731.3333333333334
гра	220	2183	9.922727272727272
ра</w>	257	2169	8.439688715953308
при</w>	3	2129	709.6666666666666
аз</w>	9	2125	236.11111111111111
вя	313	2095	6.693290734824281
пред</w>	8	2063	257.875
тъ	189	2057	10.883597883597883
въз	467	2006	4.295503211991434
така</w>	8	1997	249.625
по</w>	5	1982	396.4
ст</w>	162	1932	11.925925925925926
господа</w>	1	1931	1931.0
ват</w>	508	1904	3.748031496062992
цар	23	1896	82.43478260869566
ис	104	1885	18.125
зна	163	1873	11.49079754601227
десе	97	1860	19.175257731958762
тях</w>	4	1844	461.0
ако</w>	5	1829	365.8
син</w>	4	1807	451.75
сле	196	1769	9.025510204081632
бра	146	1764	12.082191780821917
ло</w>	175	1752	10.01142857142857
дете</w>	52	1720	33.07692307692308
дой	19	1713	90.15789473684211
мене</w>	3	1696	565.3333333333334
