subword	prod	cum_freq	idiosyncrasy_index
împărat	6	2185	364.1666666666667
din	108	2174	20.12962962962963
tot</w>	11	2178	198.0
da</w>	75	2165	28.866666666666667
ţa</w>	83	2140	25.783132530120483
cum</w>	11	2127	193.36363636363637
min	132	2113	16.007575757575758
tru	70	2108	30.114285714285714
re</w>	173	2075	11.99421965317919
ilor</w>	173	2063	11.92485549132948
uri</w>	173	2052	11.861271676300579
vă	195	2051	10.517948717948718
fiul</w>	1	2021	2021.0
vor	55	2001	36.38181818181818
ască</w>	274	1995	7.281021897810219
dacă</w>	3	1984	661.3333333333334
cas	42	1980	47.142857142857146
adu	60	1970	32.833333333333336
