subword	prod	cum_freq	idiosyncrasy_index
гроб	7	38	5.428571428571429
га	246	663	2.6951219512195124
віль	17	38	2.235294117647059
виді	15	69	4.6
вати</w>	129	310	2.4031007751937983
благода	10	133	13.3
ір	34	59	1.7352941176470589
яз	32	89	2.78125
яво	11	43	3.909090909090909
ься</w>	9	9	1.0
ього</w>	26	345	13.26923076923077
чин	42	109	2.5952380952380953
чу	113	467	4.132743362831858
