subword	prod	cum_freq	idiosyncrasy_index
θαι</w>	167	2120	12.694610778443113
μετ	229	2119	9.253275109170305
ανθρ	3	162	54.0
ειπε</w>	2	2037	1018.5
υγ	331	2023	6.111782477341389
εγω</w>	2	1953	976.5
ηθ	436	1936	4.440366972477064
ται</w>	629	1934	3.0747217806041336
ανθρωπ	17	1910	112.3529411764706
τησ	423	1891	4.470449172576832
πε	528	1878	3.5568181818181817
κλ	332	1866	5.620481927710843
μετα</w>	1	1831	1831.0
περ	55	1823	33.14545454545455
υρ	359	1822	5.075208913649025
