subword	prod	cum_freq	idiosyncrasy_index
will</w>	2	2382	1191.0
ne	238	2257	9.483193277310924
hi	213	2351	11.03755868544601
un</w>	35	2342	66.91428571428571
tte</w>	37	2336	63.13513513513514
ar	290	2328	8.027586206896551
pf	263	2330	8.859315589353612
alle</w>	16	2330	145.625
och</w>	12	2315	192.91666666666666
ck	463	2310	4.989200863930885
zu	354	2293	6.477401129943503
sind</w>	1	2276	2276.0
cht	287	2268	7.902439024390244
am</w>	61	2269	37.19672131147541
ihnen</w>	1	2268	2268.0
soh	19	2258	118.84210526315789
eit</w>	80	2256	28.2
nach</w>	6	2243	373.8333333333333
ja	251	2235	8.904382470119522
dir</w>	1	2216	2216.0
seine</w>	1	2152	2152.0
vol	16	2138	133.625
auf	415	2127	5.125301204819277
chte</w>	101	2118	20.97029702970297
se</w>	77	2108	27.376623376623378
soll</w>	1	2106	2106.0
än	227	2084	9.180616740088105
si	231	2083	9.017316017316018
ün	185	2077	11.227027027027027
könig</w>	2	2076	1038.0
vi	87	2059	23.666666666666668
's</w>	224	2060	9.196428571428571
