subword	prod	cum_freq	idiosyncrasy_index
ga	398	3249	8.163316582914574
förlo	21	153	7.285714285714286
fal	108	1032	9.555555555555555
fäng	26	227	8.73076923076923
ff	203	1916	9.438423645320198
es</w>	502	2205	4.392430278884462
emo	16	568	35.5
ed	307	6716	21.876221498371336
diga</w>	26	154	5.923076923076923
bli	44	2966	67.4090909090909
ber	114	1065	9.342105263157896
bar	100	2853	28.53
are</w>	278	3186	11.46043165467626
av	317	2297	7.246056782334385
örst	11	50	4.545454545454546
öllo	12	33	2.75
öjligt</w>	2	29	14.5
ömm	40	318	7.95
