a	971
e	678
agus	560
an	536
is	360
air	346
iad	341
`s	281
na	263
thuirt	181
tha	172
bha	159
dh`	141
ach	134
do	133
gu	124
ag	111
ri	102
`sa	102
ris	95
sin	92
iosa	92
gun	91
nach	90
am	90
nuair	88
riutha	84
so	83
radh	79
oir	75
mi	75
duine	69
thainig	67
dha	67
ann	67
le	65
as	65
sibh	64
mach	64
i	64
fhein	64
cha	61
mar	59
uile	58
sam	55
bith	55
thug	53
ga	53
aig	50
robh	49
leis	49
bho	49
stigh	47
`na	47
eil	46
chan	46
ni	44
de	43
chaidh	42
dhaibh	41
chuir	41
thu	40
dheisciopuil	40
dhe	40
san	38
fea@@r	38
sa	35
nan	35
m@@or@@an	35
gu@@m	35
e@@san	35
m@@a	34
ionn@@sui@@dh	34
iad@@san	34
d@@ol	34
c@@o	34
m@@o	33
c@@ur	33
ri@@thi@@st	32
m@@u	32
or@@r@@a	31
f@@albh	31
bh@@eil	31
uair	30
eile	30
b@@`	30
a@@nn@@s	30
ur@@rai@@nn	29
gus	29
n@@o	28
gha@@bh	28
chu@@nnai@@c	28
e@@oi@@n	27
cui@@d	27
cio@@d	26
la@@tha	25
thoi@@sich	24
ri@@nn	24
c@@omh@@l@@a	24
bh@@ith	24
si@@nn	23
ri@@bh	23
n@@am	23
mi@@se	23
ma@@c	23
f@@rea@@gairt	23
dh@@e@@th	23
nea@@ch	22
rio@@gha@@chd	21
mu@@n	21
dh@@u@@t	21
sgrio@@bhai@@ch	20
se	20
dh@@an	20
d@@on	20
ail@@l	20
s@@u@@as	19
m@@ail@@le	19
c@@ar@@s@@on	19
a@@on	19
a@@gai@@bh	19
ur	18
sea@@cha@@d	18
ni@@th@@ean	18
ea@@ga@@l	18
dh@@ol	18
da	18
d@@ei@@gh	18
tigh@@inn	17
s@@on	17
p@@ea@@da@@r	17
ma@@th	17
le@@o	17
l@@ean	17
fh@@ea@@dhai@@nn	17
bh@@ei@@r	17
a@@gh@@aidh	17
`@@nan	17
ti@@gh	16
thoi@@rt	16
sea@@ll	16
s@@p@@io@@ra@@d	16
lai@@mh	16
fh@@ar@@rai@@d	16
a@@c@@a	16
tigh@@ear@@na	15
thi@@g	15
ta@@o@@bh	15
n@@is	15
m@@ea@@sg	15
h-@@uile	15
gu@@r	15
fh@@rea@@g@@air	15
dh@@a@@oi@@ne	15
d@@e@@n	15
ai@@te	15
s@@lu@@a@@gh	14
nea@@mh	14
lai@@th@@ean	14
la@@mh@@an	14
ga@@bhai@@l	14
dh@@ia@@g	14
dh@@i@@u	14
c@@u@@ai@@rt	14
b@@i@@thi@@dh	14
a@@thair	14
ta@@la@@mh	13
io@@gh@@n@@adh	13
f@@ai@@c@@inn	13
ei@@ri@@ch	13
dh@@ui@@bh	13
dh@@ia@@na@@mh	13
ch@@io@@nn	13
bh@@on	13
ri@@nn@@eadh	12
mh@@ai@@gh@@i@@sti@@r	12
le@@th	12
l@@o@@s	12
g@@ach	12
fh@@albh	12
f@@io@@s	12
di@@a	12
d@@ia@@na@@mh	12
ca@@n@@tui@@nn	12
b@@i	12
thu@@n	11
tea@@ga@@sg	11
t@@oi@@rt	11
t-@@s@@lu@@ai@@gh	11
mha@@thair	11
lei@@g	11
inn@@is	11
h-@@ar@@d@@-@@sh@@a@@gairt	11
gh@@al@@i@@le	11
fh@@uair	11
fa@@r	11
ei@@ri@@gh	11
chu@@al@@a	11
b@@io@@dh	11
ur@@nai@@gh	10
thi@@gh	10
th@@ei@@r	10
sh@@ui@@dhe	10
ri@@gh	10
ph@@ai@@ri@@sich	10
ni@@gh@@ean	10
n@@e@@o@@gh@@l@@an	10
mh@@ui@@r	10
la@@bhai@@rt	10
ith	10
i@@th@@e	10
i@@e@@ru@@s@@al@@e@@m	10
gh@@air@@m	10
fa@@d	10
da@@oi@@ne	10
ch@@eile	10
c@@ia@@mar	10
bh@@a@@t@@a	10
b@@u	10
b@@as	10
ar@@an	10
ai@@g@@e	10
ti@@l@@g@@eadh	9
thui@@t	9
thea@@ga@@sg	9
tea@@m@@p@@u@@ll	9
t@@ri	9
t@@ei@@ne	9
sui@@dhe	9
sea@@sa@@mh	9
s@@eu@@m@@as	9
p@@i@@la@@t	9
ol	9
n@@as	9
mh@@u@@a	9
la@@bh@@air	9
f@@o	9
di@@an	9
dh@@i	9
d@@u@@bh@@fha@@ca@@l	9
d@@ei@@mh@@inn	9
d@@`	9
ch@@ur	9
ch@@iad	9
c@@u@@mha@@chd	9
c@@l@@ui@@nn@@ti@@nn	9
thu@@gai@@bh	8
th@@o@@g	8
sgrio@@bh@@te	8
s@@lu@@ai@@gh	8
s@@io@@s	8
oi@@r@@bh	8
mu@@a	8
mha@@c	8
la@@mh	8
ia@@r@@r	8
gu@@th	8
g@@an	8
fha@@tha@@st	8
fh@@ag	8
fa@@ca@@l	8
f@@ia@@ch	8
e@@l@@ia@@s	8
dh@@ui@@nn	8
dh@@i@@a	8
ch@@o@@r	8
bhai@@le	8
bh@@io@@s	8
bh@@ean	8
a@@mh@@ar@@c	8
tui@@g@@si@@nn	7
thi@@l@@g@@eadh	7
th@@`	7
t@@ei@@d	7
t@@ai@@nig	7
si@@bh@@se	7
sea@@n@@air@@ean	7
s@@p@@io@@rai@@d	7
s@@gai@@nn@@ea@@l	7
rai@@nig	7
ra@@tha@@d	7
r@@ui@@th	7
oi@@dh@@ch@@e	7
ma@@thair	7
m@@o@@r	7
m@@ar@@bh	7
m@@ai@@ri	7
m@@`	7
inn@@se	7
ia@@r@@rai@@dh	7
h@@e@@ro@@d	7
gh@@la@@c	7
gai@@r@@m	7
ga@@bh	7
g@@e	7
g@@am	7
f@@i@@ri@@nn@@ea@@ch	7
f@@eadh	7
f@@air@@e	7
ei@@gh@@ea@@ch	7
ei@@d@@eadh	7
dhai@@bh@@san	7
dh@@ui@@ne	7
dh@@o@@mh	7
da@@d	7
d@@u@@thai@@ch	7
d@@e@@omh@@an	7
cui@@ri@@dh	7
chui@@r@@eadh	7
c@@ri@@dhe	7
c@@la@@nn	7
c@@iad@@na	7
c@@ea@@nn	7
bh@@`	7
b@@rei@@th	7
a@@ga@@d	7
`@@sa@@nn	7
thai@@ris	6
t@@or@@adh	6
t@@oir	6
t-@@s@@lu@@a@@gh	6
sea@@chd	6
sa@@b@@ai@@d	6
s@@ga@@oi@@l	6
riu@@t	6
ri@@th@@e	6
p@@ea@@ca@@nn@@an	6
or@@dui@@ch	6
oi@@r@@r@@e	6
na@@o@@mh	6
mh@@o@@r	6
ma@@t@@a	6
ma@@oi@@s	6
m@@ur	6
lei@@r	6
le@@th@@ta@@o@@bh	6
io@@m@@adh	6
fha@@c@@ail	6
fh@@ai@@c@@inn	6
fea@@s@@ga@@r	6
fa@@da	6
di@@th@@is	6
ch@@o	6
c@@rio@@s@@da	6
c@@rio@@chan	6
bh@@i@@thea@@s	6
b@@ra@@thair	6
b@@or@@d	6
b@@ia@@la@@o@@bh	6
b@@ia@@dh	6
b@@ail@@t@@ean	6
ai@@th@@ne	6
a@@o@@d@@ach	6
`@@n	6
ui@@sg@@e	5
tui@@l@@l@@eadh	5
ti@@r	5
thoi@@sea@@ch	5
tha@@r	5
tha@@ch@@air	5
t@@rai@@sg	5
t@@oi@@l	5
t@@a	5
t-@@sa@@b@@ai@@d	5
si@@m@@on	5
sh@@ui@@dh	5
sh@@i@@m@@oi@@n	5
sh@@eu@@m@@ai@@s	5
sa@@t@@an	5
s@@oi@@sg@@eu@@l	5
s@@na	5
s@@l@@an	5
o@@rt	5
na@@s@@ar@@e@@th	5
na@@d	5
n@@u@@as	5
mha@@dui@@nn	5
m@@air@@bh	5
lei@@bh	5
lea@@n@@tui@@nn	5
i@@u@@dh@@ach	5
ga@@ol	5
g@@e@@d	5
fha@@s@@ach	5
fh@@io@@s	5
fh@@ea@@r	5
fh@@ai@@gh@@ni@@ch	5
fea@@dhai@@nn	5
f@@io@@n	5
f@@eu@@m	5
f@@ai@@c	5
dh@@ui@@bh@@se	5
dh@@ei@@s	5
dh@@ei@@r@@eadh	5
dh@@e@@omh@@an	5
dh@@am	5
dh@@a@@d	5
d@@ia@@nai@@bh	5
d@@al@@l	5
d@@ail	5
cui@@r	5
chea@@nn	5
ch@@ri@@dhe	5
ch@@r@@ui@@nn@@i@@ch	5
ch@@i	5
ch@@eu@@s@@adh	5
bhai@@s@@t@@eadh	5
bh@@u@@ai@@th@@e	5
bh@@ri@@st	5
bh@@rai@@th@@r@@ean	5
bh@@ra@@thair	5
bh@@ea@@tha	5
b@@oi@@rio@@nn@@ach	5
b@@ean	5
